class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity,aspects
0,5822,really flipped edge desparate area insanity please penfold present statistic back wild accusation present anything disgraceful shut gun hand law abiding citizen save life statistic back every country ever introduce gun control,226,32,0.05,0.05,0.1,[]
0,5823,find hard believe politician place decision right life human person political expediency,88,12,-0.001488095,-0.001488095,0.319345238,[]
0,5824,stop never take every gun every toy gun disarm law enforcment community give u nerf baton dont actually hurt criminal say kinder gentler way thing help meantime murder go roof like australia rape escalate breaking entering become common place cop die minute confiscate gun charge owner gun terrorist wont end order establish true dependency upon government must force populous rely completely government every aspect life including safety,438,67,-0.05,-0.05,0.44,[]
0,5825,never mentioned grade brought one im saying gun school campus isnt good plan due high level emotion area,104,18,0.245,0.245,0.505,[]
0,5826,well yeah science hasnt provided explanation phenomenon shrug submit grant proposal,83,11,0.0,0.0,0.0,['explanation']
0,5827,teaching either substance certainly original demonstrate categorically son god figure command worship obeisance,111,13,0.375,0.375,0.75,['god']
0,5828,record storrs olsons position archosaur bird instead archosaur ornithodiran dinosaur saurischian theropod neotheropod tetanuran avetheropod coelurosaurian tyrannoraptoran maniraptoriforme maniraptoran avialan pygostylian ornithothoracine ornithurine bird lot ha happened since lot lot transitional specie including feathered dinosaur discovered,344,36,0.0,0.0,0.0,[]
0,5829,kent hovind slimy uneducated hack education past high school degree unaccredited bible school also liar since cant believe anyone could stupid say thing doe course people stupid actually believe,194,29,-0.338,-0.338,0.578,[]
0,5830,let hear remember estimated billion people earth time flood also genesis thru water wa firmament heaven happened water firmament wa used deluge covered earth never rained flood someone made story would said thing wouldnt much believeable would said never rain,259,40,0.2,0.2,0.2,[]
0,5831,marriage religious institution government contract nothing many people choose religious ceremony celebrate marriage doesnt make religious institution need proof get married without permission church cant get married without permission government marriage government institution discriminate sex couple must provide benefit provided straight couple separate institution either separate equal already said shouldnt vote civil right never,435,54,0.165079365,0.165079365,0.326190476,[]
0,5832,minnesota permit single glbt adoption joint gay adoption unclear secondparent adoption allowed area,99,13,0.172619048,0.172619048,0.398809524,[]
0,5833,christian frequently pointed numerous poster many different thread board,72,9,0.12,0.12,0.38,['christian']
0,5834,federal property fall ar applicable regulation live post believe follow policy regulation live post pow must stored unit arm room drawn commander permission,156,23,0.136363636,0.136363636,0.5,[]
0,5835,nuke cannon grenade land mine rpg astinger shoulder fired aam systemthats right bear armes wa given creatorthe nra say thanks right bear arm crimeanymore soaring worldso thanks gun usa crime free paradise watch killer tv channelgun owner sayguns dont kill people people kill people may true think gun help youre going kill many people standing around shouting bang kidding wife like think manly man man would certainly rather shoot somebody ft away bet life better bare knuckle brawler bet life foot race,504,82,0.298571429,0.298571429,0.459285714,[]
0,5836,kidding save rtf file send copy senator congressman clearly political plot destroy gaylesbian family continue faithbased attack protecting child family,151,20,-0.1,-0.1,0.05,[]
0,5837,havent expressed opinion refuted nothing,40,5,0.0,0.0,0.0,['refuted']
0,5838,intelligent design lack science whole incapable producing experiment prove assertion provide geological evidence even contemporary evidence claim indeed valid essentially intelligent design nothing goddidit thing complex explain current moment current understanding therefore god wa responsible id fundamentally different animism explained work god instead rain sun eye principle argument ha changed,399,50,0.207407407,0.207407407,0.524074074,[]
0,5839,population tiger bad eyesight gene efficient running gene many generation would expect relatively tiger bad eyesight relatively many could run efficientlythat natural selectionmutation process whereby new genetic material introduced enters process selection tiger might born leg white fur put perspective average human born mutation potentially fatal though usually recessive,375,49,-0.046969697,-0.046969697,0.411489899,['tiger']
0,5840,scientically data doe account thing number show gay divorce lower hetero couple could separated sleeping around well gay couple factored obvious reasoning could equally hasnt changed number gay divorce still lower look current number didnt find sure areout didnt find,267,40,0.25,0.25,0.541269841,[]
0,5841,reasoning highly speculative even standard doubt human body manifestation energy electrical saying hi creating sound energy kinetic energy jaw muscle lung vocal cord wa converted chemical energy stored food ate proving energy occurs human body doe address question life life form energy must either constant time ie created destroyed converted one form another,360,53,0.093333333,0.093333333,0.245555556,['reasoning']
0,5842,presume would favor sale distribution take worst possible example kiddie porn restriction first amendment say congress shall make law abridging freedom press btw texas v johnson flag burning speech constitution doe say agree decision simply go prove even blind antonin find peanut,280,42,-0.25,-0.25,0.671428571,[]
0,5843,sorry disasterous work week post today thats still okay appologies delay,72,11,0.0,0.0,0.75,['post']
0,5844,surely question easy enough answer rational thinking thiest want give question shot,83,12,0.311111111,0.311111111,0.740740741,['question']
0,5845,including statistic lot woman domestic case breyer said first amendment amendment always big area free speech versus whole lot thing often free speech versus life free speech versus life often decide favor lifejustices debate chicago handgun ban cnncomso even chicago handgun ban doe violate constitutional right could still justifiable right decision said individual right,373,54,0.227922078,0.227922078,0.485497835,[]
