class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity
1,6142,dude father hospice care home died think know thing two none say disproves endoflife still scary thing maybe youd stop belligerent actually thoughtfully discus might actually find thing im saying find agreeable gasp,215,33.0,-0.033333333333333326,-0.033333333333333326,0.5333333333333333
1,6143,yeah lesbian emoticonxrolleyes would also mean end human race emoticonxgood,75,10.0,-0.15625,-0.15625,0.39375
1,6144,wasnt aware hairstyle could choose believe believe god,54,8.0,0.25,0.25,0.25
1,6145,claim preexisting belief necessary untested example actual nonbeliever religious experience made believer experience god never appears atheist funny,148,18.0,0.0625,0.0625,0.5875
1,6146,prone emotional bias controlled greed fear use computer keyboard pas testemoticonxlove,86,11.0,0.0,0.0,0.65
1,6147,jp pointed canadian better believe ill mouth opinion kinda difficult forum dont think,85,13.0,-0.16666666666666666,-0.16666666666666666,0.8333333333333334
1,6148,ah lobby buret chemistry class im indoctrinating kid evil iodometry gasp yes stupid sound analogous argument,108,16.0,-0.4666666666666666,-0.4666666666666666,0.7999999999999999
1,6149,hey slim jim exactly wa spelling error typo way pray enlighten u wisdom matter little reasoning logic would matter would one imagine wish get away alive,152,26.0,0.05416666666666667,0.05416666666666667,0.3833333333333333
1,6150,value system support approves kicking retard,44,6.0,-0.9,-0.9,1.0
1,6151,word would wait attacked required vacillate wait nuclear cloud late amazes utterly amazes strongly felt left belief good bin laden terrorist clean act amazing bush noooooooo always wrong never right isnt,203,31.0,0.1285714285714286,0.1285714285714286,0.6632275132275134
1,6152,range limit wa km iraq survey group said flew plus comment missile couldnt possibly wrong,89,15.0,-0.5,-0.5,0.9
1,6153,didnt believe didnt disbelieve hoped like said need open possibility believe god refuse open possiblty otherwiseall say hope find peace bmw big house carer boygirlfriend wifehusband sondaughteryour small little life,215,30.0,-0.0875,-0.0875,0.4
1,6154,perhaps problem shortage fiber diet,35,5.0,0.0,0.0,0.0
1,6155,actually getting entertainment value ww lack knowledge along attempt others bothered ignorant banter please let know stop forcing give answer subject obviously ha clue,167,24.0,-0.05555555555555555,-0.05555555555555555,0.3111111111111111
1,6156,replaced le clonewhy people beg dearly ruled whoopie old slave master replaced another im beside,96,15.0,0.1,0.1,0.2
1,6157,well thats fine dont really listen lunatic insult much either,61,10.0,0.2722222222222222,0.2722222222222222,0.3
1,6158,course documentation darwin laying plan weasel evolution classroom oust theism right youre making shocking,106,14.0,-0.35714285714285715,-0.35714285714285715,0.7678571428571428
1,6159,yeah renaissance right back dark age hole last time charge,58,10.0,0.033928571428571426,0.033928571428571426,0.2505952380952381
1,6160,naaaaa actually make sound quite saneim denying woman right sex want way sex without getting pregnant im sure youd agree actually make sound like desperately hanging right take innocent life dont want inconvenienced bizarro world might right reality,249,38.0,0.21731601731601727,0.21731601731601727,0.5178210678210678
1,6161,thanks clearing usampemoticonxgood suppose mean unnecessary law create criminal simply law exist,96,12.0,-0.1825,-0.1825,0.5389285714285715
1,6162,mean dog cigarette took drag,28,5.0,-0.20625,-0.20625,0.37916666666666665
1,6163,going need specific buckwheat exactly deduce think much better please brief,75,11.0,0.1875,0.1875,0.3020833333333333
1,6164,lol daewoo welcome wrong club member include jet phd college textbook agree dark skin absorbs le light think lighter skin absorbs light thus conveys advantage cold dark north,174,28.0,0.12499999999999999,0.12499999999999999,0.7125
1,6165,already screwed decided cover country radioactive dust depleted uranium real bitch,82,11.0,0.2,0.2,0.30000000000000004
1,6166,business private citizen govt levy different tax business activity yes business corporation subject restriction corporation must work,133,17.0,-0.05555555555555555,-0.05555555555555555,0.4361111111111111
1,6167,gosh little lateanyhow comrade p isnt anything humorthats put himehdo think even ha cluep,89,14.0,-0.1875,-0.1875,0.5
1,6168,somewhere million gay people america small minority yes even article admits number unsubstantiated aa lying jesus,113,16.0,0.08333333333333334,0.08333333333333334,0.4916666666666667
1,6169,look talking bird brain think sodom gomorrah morality ahem progressive bc yeah right mr progressive lol emoticonxchickenemoticonxchicken,136,17.0,0.5428571428571429,0.5428571428571429,0.6178571428571429
1,6170,make plan total failure nothing like forcing bakery ha employee pay insurance cause eat food lion bread far tell plan took worst current system worst single payer combined accurate,180,29.0,-0.23601190476190478,-0.23601190476190478,0.6622023809523809
1,6171,wonder people call republican racist woman hating bigot hint comment like,73,11.0,0.0,0.0,0.0
1,6172,best school system although mayor ha nice car hear emoticonxclown,65,10.0,0.8,0.8,0.65
1,6173,well proven yoruself man brain sure definition wa given wa one scientist use layperson,86,14.0,0.5,0.5,0.8888888888888888
1,6174,irony bushie making statement removed totalitaran dictator matched colour joke making u one party state lost anyone,115,17.0,0.0,0.0,0.0
1,6175,guess bad thing make wife cry republican make hatefilled statement attack gay lesbian american ok,97,15.0,0.05416666666666671,0.05416666666666671,0.4375
1,6176,must like wear boot texas,25,5.0,0.0,0.0,0.0
1,6177,well claim give american tax cut youd par jesus,47,9.0,0.0,0.0,0.0
1,6178,put confidence article written partisan plebe using unsupported irrelevant link make printed text pseudointelligent imagine holding serious debate,146,18.0,-0.41666666666666663,-0.41666666666666663,0.8333333333333333
1,6179,sure keep thinking way never mind million put pocket wa someone else put thimble size brain case almost empty,109,19.0,0.2,0.2,0.6944444444444444
1,6180,easy people lazy work living protest order get others pay bill p psssst know initiator member christian group called burning bush,129,21.0,0.061111111111111116,0.061111111111111116,0.6111111111111112
1,6181,well people say split personality hacking forum software isnt hard get two user maybe maybe im emoticonxcensored,112,17.0,-0.2916666666666667,-0.2916666666666667,0.5416666666666666
1,6182,proposing death panel think euthanase elderly simply stop social security payment healthcare,92,12.0,0.016666666666666666,0.016666666666666666,0.2119047619047619
1,6183,always thought wa blended paganchristian holiday emoticonxconfused,66,7.0,0.0,0.0,0.0
1,6184,__________________________________________________ ___________ wrong blog thought wa religionemoticonxconfused,110,7.0,-0.5,-0.5,0.9
1,6185,tell u steve youve thoroughly snowed gop hows weather cloudcuckooland,69,10.0,0.0,0.0,0.0
1,6186,let return kindness correct spelling especially,47,6.0,0.0,0.0,1.0
1,6187,hold responsible forcing people stay convention center die lem guess held criminally negligent im sure bipartisan commission find responsible hold accountable,158,21.0,0.07999999999999999,0.07999999999999999,0.5277777777777779
1,6188,thus admit would prefer ignorance knowledge sad,47,7.0,-0.5,-0.5,1.0
1,6189,ah freedom speech ha many limitation since liberal opposed american principle speech considered treasonous country survive allows undermined lincoln went preserve country thing making liberal illegal,199,26.0,0.0,0.0,0.3333333333333333
1,6190,attitude mean attitude towards great satan zionist jew subjegating fellow muslim palestinian,92,12.0,0.24375000000000002,0.24375000000000002,0.71875
1,6191,well resided country like france brittain sweden norway germany ireland botswana china etc etc yes racist back,110,17.0,0.0,0.0,0.0
1,6192,contradict thank acknowledging know im talking call questioning call wrangling youve coherent thought,101,13.0,0.5,0.5,0.7
1,6193,could still call home need someone raised dead god sacrifice get still obedient,79,13.0,0.1,0.1,0.65
1,6194,read thought two way could describe poorly read history dont give damn born point doe defenseless little child become second concern unborn im intrigued really,159,25.0,-0.15750000000000003,-0.15750000000000003,0.42000000000000004
1,6195,wow emoticonxwow emoticonxdonno dont even know start one waxy,61,9.0,0.1,0.1,1.0
1,6196,wasnt boy clinton screwed intern wa mayor sam adam portland screwed year old intern wait couldnt adam intern wa boy emoticonxrolleyes,133,21.0,0.1,0.1,0.2
1,6197,im sure response could yknow god real xxx sometimes besides think used ubercomplex biochemical engineering skill create prion responsible ffi anyway,148,21.0,0.3,0.3,0.5796296296296296
1,6198,sorry wa busy looking base source one post article figured someone made article hey according pncww dont like people put information state dept website dont believe thats according,180,28.0,-0.4000000000000001,-0.4000000000000001,0.7666666666666666
1,6199,say one call everyone disagrees politics bush hater cowardly run away emoticonxrolleyes,87,12.0,0.0,0.0,0.0
1,6200,posted lay convention read question answered cant read ya know,62,10.0,0.0,0.0,0.0
1,6201,im quixotic think ill figure reason live,40,7.0,-0.05454545454545454,-0.05454545454545454,0.6666666666666666
1,6202,brave word next theyll limiting free speech oh wait done already,64,11.0,0.4000000000000001,0.4000000000000001,0.6
1,6203,guess since said must true poor daewoo remember whiner point logic fallacy like ad hominem argument dismissal,109,17.0,-0.025000000000000022,-0.025000000000000022,0.625
1,6204,know bush let cheney run governmentoh yeah thats right cnncbs told knock one greatest mind country ha ha bad heart cant stand long period time goober guess stephen hawking die huh,179,31.0,0.13392857142857142,0.13392857142857142,0.650595238095238
1,6205,unless provide credible evidence reason think whacked non degree holding super big super straight cool spot guy said doesnt mean anyone gon na buy,146,24.0,0.1863095238095238,0.1863095238095238,0.5529761904761904
1,6206,think pedophilia disorder opposed illness id look back psychology book define illness well context fluobvious illness christian feel sin illness sense rather ill wrongsame deal,176,25.0,-0.16666666666666666,-0.16666666666666666,0.3333333333333333
1,6207,well apparently read apparently chosen read accept say much,59,9.0,0.10000000000000002,0.10000000000000002,0.3
1,6208,usual shoot lip illusion perfection however convinced long live never dumbest man earth,87,13.0,-0.05454545454545454,-0.05454545454545454,0.3833333333333333
1,6209,sound like phunting would made good german,42,7.0,0.3666666666666667,0.3666666666666667,0.3333333333333333
1,6210,mr rodgers wa pedophile big bird wa flamer,42,8.0,0.0,0.0,0.1
1,6211,oh goody youre asking todo list im real good give bit put one together emoticonxangel,85,15.0,1.0,1.0,0.9000000000000001
1,6212,yes people jumping ship cry shame stick gun men winning,55,10.0,0.5,0.5,0.75
1,6213,long absuse law felt threaten grandmashe wa looking mean anf hitting purseso shot bad law,89,15.0,-0.3541666666666666,-0.3541666666666666,0.5847222222222221
